Дата	Домен	Загрузки	Показы	Сумма
2018-06-07	ufa1.ru	13051	6791	812,8200
2018-06-07	transport.ufa1.ru	1	0	0,0000
2018-06-07	translate.google.com	7	4	0,4800
2018-06-07	nnnovosti.ru	15	5	0,6000
2018-06-07	ngs55.ru	5624	2818	335,6600
2018-06-07	ngs24.ru	25484	10733	1287,0600
2018-06-07	news.ngs.ru.k.t1	16	7	0,8400
2018-06-07	news.ngs.ru	92132	37237	4463,1400
2018-06-07	firefox.yandex.ru	1	0	0,0000
2018-06-07	domchel.ru	1	0	0,0000
2018-06-07	doctor.ufa1.ru	4	1	0,1200
2018-06-07	doctor.74.ru	234	106	12,4200
2018-06-07	doctor.59.ru	7	3	0,3600
2018-06-07	doctor.161.ru	1	0	0,0000
2018-06-07	diplom.74.ru	2122	1349	161,3800
2018-06-07	diplom.161.ru	20	5	0,6000
2018-06-07	dengi.v1.ru	6	2	0,2400
2018-06-07	dengi.ufa1.ru	7	2	0,2400
2018-06-07	dengi.76.ru	2	1	0,1200
2018-06-07	dengi.72.ru	5	0	0,0000
2018-06-07	dengi.63.ru	12	1	0,1200
2018-06-07	dengi.59.ru	20	6	0,7200
2018-06-07	dengi.29.ru	2	1	0,1200
2018-06-07	dengi.161.ru	11	2	0,2400
2018-06-07	chelyabinsk.74.ru.test.dev.rugion.ru	91	0	0,0000
2018-06-07	chelyabinsk.74.ru	46488	25261	3028,8200
2018-06-07	chel.74.ru	3131	1873	224,0600
2018-06-07	afisha.v1.ru	4	1	0,1200
2018-06-07	afisha.ufa1.ru	3	1	0,1200
2018-06-07	afisha.76.ru	8	0	0,0000
2018-06-07	afisha.74.ru	31	15	1,7000
2018-06-07	afisha.72.ru	2	1	0,1200
2018-06-07	afisha.63.ru	4	0	0,0000
2018-06-07	afisha.59.ru	9	4	0,4800
2018-06-07	afisha.29.ru	1	0	0,0000
2018-06-07	afisha.161.ru	6	1	0,1200
2018-06-07	adguard.com	1	0	0,0000
2018-06-07	76.ru	20808	9257	1110,7400
2018-06-07	74.ru	1	0	0,0000
2018-06-07	72.ru	26733	13226	1585,7200
2018-06-07	63.ru	24142	11338	1350,1600
2018-06-07	59.ru	14489	6978	836,3600
2018-06-07	29.ru	3387	1409	168,8800
2018-06-07	161.ru	10058	4137	496,3400
2018-06-07	0s.o53xo.muys44tv.cmle.ru	12	10	1,2000
2018-06-07	0s.nzsxo4y.nztxgltsou.erenta.ru	3	3	0,3600
2018-06-08	Не определен	49	10	1,2000
2018-06-08	zen.yandex.com	45	21	2,5200
2018-06-08	www.nn.ru.omen.d	3	2	0,2400
2018-06-08	www.nn.ru.mn.d	6	0	0,0000
2018-06-08	www.nn.ru	17507	7656	918,0200
2018-06-08	www.google.ru	5	0	0,0000
2018-06-08	www.e1.ru	215290	94183	11282,2600
2018-06-08	video.market-place.su	11	0	0,0000
2018-06-08	v1.ru	20077	10466	1254,6200
2018-06-08	ufa1.ru	4277	1657	198,6400
2018-06-08	transport.ufa1.ru	1	0	0,0000
2018-06-08	transport.74.ru	16	10	1,2000
2018-06-08	translate.google.com	1	1	0,1200
2018-06-08	nnnovosti.ru	10	6	0,7200
2018-06-08	ngs55.ru.omen.d	1	0	0,0000
2018-06-08	ngs55.ru.n.t1	1	0	0,0000
2018-06-08	ngs55.ru	10923	5239	626,2800
2018-06-08	ngs24.ru.omen.d	1	0	0,0000
2018-06-08	ngs24.ru	22989	10460	1254,5000
2018-06-08	news.ngs.ru.omen.d	17	9	1,0800
2018-06-08	news.ngs.ru.k.t1	2	0	0,0000
2018-06-08	news.ngs.ru	94109	34929	4187,4800
2018-06-08	hghltd.yandex.net	3	1	0,1200
2018-06-08	doctor.ufa1.ru	7	3	0,3600
2018-06-08	doctor.74.ru	269	163	19,5600
2018-06-08	doctor.59.ru	3	1	0,1200
2018-06-08	doctor.161.ru	3	1	0,1200
2018-06-08	diplom.74.ru	304	165	19,8000
2018-06-08	diplom.161.ru	12	5	0,6000
2018-06-08	dengi.v1.ru	21	10	1,2000
2018-06-08	dengi.ufa1.ru	2	1	0,1200
2018-06-08	dengi.76.ru	9	2	0,2400
2018-06-08	dengi.72.ru	4	1	0,1200
2018-06-08	dengi.63.ru	10	4	0,4800
2018-06-08	dengi.59.ru	14	1	0,1200
2018-06-08	dengi.29.ru	2	0	0,0000
2018-06-08	dengi.161.ru	12	3	0,3600
2018-06-08	chelyabinsk.74.ru.test.dev.rugion.ru	23	0	0,0000
2018-06-08	chelyabinsk.74.ru	22064	12493	1497,7600
2018-06-08	chel.74.ru	847	470	56,3000
2018-06-08	afisha.v1.ru	4	3	0,3600
2018-06-08	afisha.76.ru	2	1	0,1200
2018-06-08	afisha.74.ru	23	10	1,2000
2018-06-08	afisha.72.ru	6	2	0,2400
2018-06-08	afisha.63.ru	5	2	0,2400
2018-06-08	afisha.59.ru	16	7	0,8400
2018-06-08	afisha.161.ru	3	1	0,1200
2018-06-08	76.ru	19887	8727	1046,9400
2018-06-08	74.ru	3	1	0,1200
2018-06-08	72.ru	24418	12365	1482,7000
2018-06-08	63.ru.kolmikov.dev.rugion.ru	3	1	0,1200
2018-06-08	63.ru	22535	10330	1229,7000
2018-06-08	59.ru	16076	8344	999,4800
2018-06-08	29.ru	4092	1583	189,9600
2018-06-08	161.ru	10757	4753	569,8600
2018-06-08	0s.o53xo.nzxc44tv.cmle.ru	2	2	0,2400
2018-06-08	0s.o53xo.muys44tv.cmle.ru	7	7	0,8400
2018-06-08	0s.nzsxo4y.nztxgltsou.cmle.ru	1	0	0,0000
2018-06-08	0s.g43c44tv.nblu.ru	1	1	0,1200
2018-06-09	Не определен	28	4	0,4800
2018-06-09	zen.yandex.com	41	21	2,5200
2018-06-09	www.nn.ru.omen.d	2	0	0,0000
2018-06-09	www.nn.ru	8938	4652	558,0400
2018-06-09	www.google.ru	4	0	0,0000
2018-06-09	www.e1.ru	156569	78909	9457,1800
2018-06-09	video.market-place.su	9	3	0,3600
2018-06-09	v1.ru	15510	8765	1051,0000
2018-06-09	ufa1.ru	5596	2514	301,3800
2018-06-09	transport.ufa1.ru	1	0	0,0000
2018-06-09	transport.74.ru	1	0	0,0000
2018-06-09	translate.google.com	4	0	0,0000
2018-06-09	nnnovosti.ru	7	7	0,8400
2018-06-09	ngs55.ru.omen.d	1	0	0,0000
2018-06-09	ngs55.ru.k.t1	1	0	0,0000
2018-06-09	ngs55.ru	77602	37338	4474,5600
2018-06-09	ngs24.ru	24590	13059	1566,6800
2018-06-09	news.ngs.ru.omen.d	29	17	2,0400
2018-06-09	news.ngs.ru.k.t1	1	1	0,1200
2018-06-09	news.ngs.ru.ab.t1	4	4	0,4800
2018-06-09	news.ngs.ru	60663	28719	3443,6800
2018-06-09	login.mlg.ru	3	1	0,1200
2018-06-09	doctor.ufa1.ru	2	2	0,2400
2018-06-09	doctor.74.ru	403	274	32,8800
2018-06-09	doctor.59.ru	9	4	0,4800
2018-06-09	doctor.161.ru	3	2	0,2400
2018-06-09	diplom.74.ru	389	261	31,2200
2018-06-09	diplom.161.ru	11	2	0,2400
2018-06-09	dengi.v1.ru	5	0	0,0000
2018-06-09	dengi.76.ru	6	0	0,0000
2018-06-09	dengi.72.ru	4	3	0,3600
2018-06-09	dengi.63.ru	13	3	0,3600
2018-06-09	dengi.59.ru	10	4	0,4800
2018-06-09	dengi.29.ru	2	1	0,1200
2018-06-09	dengi.161.ru	15	5	0,6000
2018-06-09	chelyabinsk.74.ru.test.dev.rugion.ru	10	0	0,0000
2018-06-09	chelyabinsk.74.ru	17083	10673	1280,1600
2018-06-09	chel.74.ru	966	616	73,6200
2018-06-09	afisha.ufa1.ru	1	0	0,0000
2018-06-09	afisha.76.ru	2	1	0,1200
2018-06-09	afisha.74.ru	114	79	9,4800
2018-06-09	afisha.72.ru	1	1	0,1200
2018-06-09	afisha.63.ru	5	2	0,2400
2018-06-09	afisha.59.ru	7	3	0,3600
2018-06-09	afisha.29.ru	2	1	0,1200
2018-06-09	afisha.161.ru	7	3	0,3600
2018-06-09	76.ru	16901	7995	959,3000
2018-06-09	74.ru	1	0	0,0000
2018-06-09	72.ru	25658	15554	1865,2800
2018-06-09	63.ru.test.dev.rugion.ru	1	0	0,0000
2018-06-09	63.ru	17339	8730	1039,5000
2018-06-09	59.ru	10268	5638	675,9600
2018-06-09	29.ru	3678	1607	192,5400
2018-06-09	161.ru	14314	7516	900,9200
2018-06-09	0s.o53xo.nzxc44tv.cmle.ru	3	3	0,3600
2018-06-09	0s.o53xo.muys44tv.cmle.ru	26	20	2,4000
2018-06-10	Не определен	15	2	0,2400
2018-06-10	zen.yandex.com	19	11	1,3200
2018-06-10	www.nn.ru	4136	2164	259,5800
2018-06-10	www.google.ru	8	0	0,0000
2018-06-10	www.google.com	1	0	0,0000
2018-06-10	www.e1.ru	38649	19372	2321,5400
2018-06-10	v1.ru	7020	3947	473,2400
2018-06-10	ufa1.ru	1854	867	104,0400
2018-06-10	transport.ufa1.ru	1	0	0,0000
2018-06-10	ngs55.ru	12360	6345	755,5000
2018-06-10	ngs24.ru	8346	4196	503,3200
2018-06-10	news.ngs.ru	10402	4161	498,6200
2018-06-10	doctor.ufa1.ru	1	1	0,1200
2018-06-10	doctor.74.ru	48	22	2,6400
2018-06-10	doctor.59.ru	3	2	0,2400
2018-06-10	diplom.74.ru	172	110	13,2000
2018-06-10	diplom.161.ru	7	2	0,2400
2018-06-10	dengi.v1.ru	3	0	0,0000
2018-06-10	dengi.ufa1.ru	5	2	0,2400
2018-06-10	dengi.76.ru	2	0	0,0000
2018-06-10	dengi.72.ru	2	1	0,1200
2018-06-10	dengi.63.ru	6	2	0,2400
2018-06-10	dengi.59.ru	1	1	0,1200
2018-06-10	dengi.29.ru	1	1	0,1200
2018-06-10	dengi.161.ru	9	1	0,1200
2018-06-10	chelyabinsk.74.ru	5662	3635	435,7000
2018-06-10	chel.74.ru	186	102	12,1400
2018-06-10	afisha.v1.ru	3	0	0,0000
2018-06-10	afisha.74.ru	38	21	2,5200
2018-06-10	afisha.72.ru	1	1	0,1200
2018-06-10	afisha.63.ru	1	1	0,1200
2018-06-10	afisha.59.ru	3	0	0,0000
2018-06-10	afisha.161.ru	2	1	0,1200
2018-06-10	76.ru	4684	2201	263,9200
2018-06-10	72.ru	8179	4705	564,2000
2018-06-10	63.ru	4722	2218	261,3600
2018-06-10	59.ru	2877	1516	181,9200
2018-06-10	29.ru	1546	692	83,0400
2018-06-10	161.ru	5103	2549	305,6800
2018-06-11	Не определен	7	2	0,2400
2018-06-11	zen.yandex.com	36	20	2,4000
2018-06-11	www.nn.ru	4475	2290	274,7000
2018-06-11	www.google.ru	3	0	0,0000
2018-06-11	www.e1.ru	32351	15693	1880,2600
2018-06-11	video.market-place.su	3	1	0,1200
2018-06-11	v1.ru	8182	4724	566,6800
2018-06-11	ufa1.ru	1831	793	95,1600
2018-06-11	nztxgnjvfzzhk.nblz.ru	1	0	0,0000
2018-06-11	ngs55.ru	5040	2950	352,3000
2018-06-11	ngs24.ru	12016	5750	689,1000
2018-06-11	news.ngs.ru	15750	6934	828,7800
2018-06-11	doctor.74.ru	38	22	2,6400
2018-06-11	doctor.59.ru	4	1	0,1200
2018-06-11	doctor.161.ru	2	0	0,0000
2018-06-11	diplom.74.ru	108	61	7,3200
2018-06-11	diplom.161.ru	8	2	0,2400
2018-06-11	dengi.ufa1.ru	1	0	0,0000
2018-06-11	dengi.76.ru	1	0	0,0000
2018-06-11	dengi.72.ru	2	1	0,1200
2018-06-11	dengi.63.ru	2	1	0,1200
2018-06-11	dengi.59.ru	9	2	0,2400
2018-06-11	dengi.29.ru	3	0	0,0000
2018-06-11	dengi.161.ru	12	6	0,7200
2018-06-11	chelyabinsk.74.ru	6085	4124	493,9800
2018-06-11	chel.74.ru	163	79	9,3800
2018-06-11	afisha.76.ru	3	1	0,1200
2018-06-11	afisha.74.ru	24	15	1,7000
2018-06-11	afisha.63.ru	4	2	0,2400
2018-06-11	afisha.59.ru	8	5	0,6000
2018-06-11	afisha.29.ru	2	1	0,1200
2018-06-11	afisha.161.ru	3	1	0,0200
2018-06-11	76.ru	4477	1890	226,7000
2018-06-11	72.ru	6493	3522	421,6400
2018-06-11	63.ru	5534	2405	285,0000
2018-06-11	59.ru	2399	1222	146,3400
2018-06-11	29.ru	1081	441	52,8200
2018-06-11	161.ru	5454	2720	326,3000
2018-06-12	Не определен	29	3	0,3600
2018-06-12	zen.yandex.com	24	16	1,9200
2018-06-12	www.nn.ru	6947	3493	419,0600
2018-06-12	www.google.ru	8	0	0,0000
2018-06-12	www.google.com	1	0	0,0000
2018-06-12	www.e1.ru	31451	14646	1755,8200
2018-06-12	video.market-place.su	2	1	0,1200
2018-06-12	v1.ru	104826	65575	7858,9000
2018-06-12	ufa1.ru	2000	867	103,9400
2018-06-12	ngs55.ru	8620	4373	521,3600
2018-06-12	ngs24.ru	11742	5610	671,4000
2018-06-12	news.ngs.ru	19075	8071	965,3200
2018-06-12	news-clck.yandex.ru	1	0	0,0000
2018-06-12	m.news.yandex.ru	1	0	0,0000
2018-06-12	login.mlg.ru	1	1	0,1200
2018-06-12	hghltd.yandex.net	1	0	0,0000
2018-06-12	doctor.ufa1.ru	1	1	0,1200
2018-06-12	doctor.74.ru	56	26	2,8200
2018-06-12	doctor.59.ru	3	2	0,2400
2018-06-12	doctor.161.ru	1	1	0,1200
2018-06-12	diplom.74.ru	98	61	7,2200
2018-06-12	diplom.161.ru	3	1	0,1200
2018-06-12	dengi.v1.ru	4	1	0,1200
2018-06-12	dengi.76.ru	3	1	0,1200
2018-06-12	dengi.72.ru	3	2	0,2400
2018-06-12	dengi.63.ru	4	1	0,1200
2018-06-12	dengi.59.ru	15	4	0,2800
2018-06-12	dengi.29.ru	1	1	0,1200
2018-06-12	dengi.161.ru	6	2	0,2400
2018-06-12	chelyabinsk.74.ru	4932	3195	382,4000
2018-06-12	chel.74.ru	380	251	29,9200
2018-06-12	afisha.76.ru	2	0	0,0000
2018-06-12	afisha.74.ru	162	109	12,7800
2018-06-12	afisha.63.ru	4	1	0,1200
2018-06-12	afisha.59.ru	5	2	0,2400
2018-06-12	afisha.161.ru	3	2	0,2400
2018-06-12	76.ru	4700	1926	231,1200
2018-06-12	72.ru	8504	4491	538,4200
2018-06-12	63.ru	6860	2769	326,5800
2018-06-12	59.ru	4104	2201	263,7200
2018-06-12	29.ru	1629	620	74,3000
2018-06-12	161.ru	5079	2410	288,6000
2018-06-13	Не определен	49	7	0,8400
2018-06-13	zen.yandex.com	47	27	3,2400
2018-06-13	www.nn.ru	12779	6148	737,6600
2018-06-13	www.google.ru	3	0	0,0000
2018-06-13	www.e1.ru	95368	45949	5508,8800
2018-06-13	video.market-place.su	7	0	0,0000
2018-06-13	v1.ru	53955	32759	3929,0800
2018-06-13	ufa1.ru	6321	3159	378,8800
2018-06-13	transport.63.ru	1	0	0,0000
2018-06-13	translate.google.com	2	1	0,1200
2018-06-13	ngs55.ru.ab.t1	1	1	0,1200
2018-06-13	ngs55.ru	8817	4506	540,1200
2018-06-13	ngs24.ru	27729	14105	1691,8000
2018-06-13	news.ngs.ru.omen.d	14	8	0,9600
2018-06-13	news.ngs.ru.ab.t1	1	1	0,1200
2018-06-13	news.ngs.ru	58987	25352	3041,0400
2018-06-13	login.mlg.ru	1	1	0,1200
2018-06-13	doctor.ufa1.ru	2	2	0,2400
2018-06-13	doctor.74.ru	114	50	6,0000
2018-06-13	doctor.59.ru	7	0	0,0000
2018-06-13	doctor.161.ru	3	0	0,0000
2018-06-13	diplom.74.ru	238	130	15,6000
2018-06-13	diplom.161.ru	10	7	0,8400
2018-06-13	dengi.v1.ru	11	5	0,6000
2018-06-13	dengi.76.ru	9	3	0,3600
2018-06-13	dengi.72.ru	4	1	0,1200
2018-06-13	dengi.63.ru	5	1	0,1200
2018-06-13	dengi.59.ru	13	5	0,5000
2018-06-13	dengi.29.ru	2	0	0,0000
2018-06-13	dengi.161.ru	8	5	0,6000
2018-06-13	chelyabinsk.74.ru.test.dev.rugion.ru	16	0	0,0000
2018-06-13	chelyabinsk.74.ru	18272	11725	1406,0000
2018-06-13	chel.74.ru	1076	707	84,8400
2018-06-13	afisha.v1.ru	2	0	0,0000
2018-06-13	afisha.ufa1.ru	1	1	0,1200
2018-06-13	afisha.76.ru	6	2	0,2400
2018-06-13	afisha.74.ru	138	85	10,2000
2018-06-13	afisha.72.ru	1	0	0,0000
2018-06-13	afisha.63.ru	1	1	0,1200
2018-06-13	afisha.59.ru	10	5	0,6000
2018-06-13	afisha.29.ru	2	1	0,1200
2018-06-13	afisha.161.ru	4	0	0,0000
2018-06-13	76.ru	19310	8808	1056,7600
2018-06-13	74.ru	1	0	0,0000
2018-06-13	72.ru	33101	19152	2296,9400
2018-06-13	63.ru	19922	9589	1143,2800
2018-06-13	59.ru	12117	6442	772,4400
2018-06-13	29.ru	4010	1888	226,2600
2018-06-13	161.ru	9273	4596	551,2200
2018-06-13	0s.o53xo.nzxc44tv.cmle.ru	2	2	0,2400
2018-06-13	0s.o53xo.muys44tv.cmle.ru	32	28	3,3600
2018-06-14	Не определен	29	3	0,3600
2018-06-14	zen.yandex.com	25	13	1,5600
2018-06-14	www.nn.ru	10502	4142	496,2400
2018-06-14	www.google.ru	6	0	0,0000
2018-06-14	www.google.com	1	0	0,0000
2018-06-14	www.e1.ru	91396	47521	5684,2200
2018-06-14	video.market-place.su	1	1	0,1200
2018-06-14	v1.ru.test.dev.rugion.ru	1	1	0,1200
2018-06-14	v1.ru	20705	12033	1441,9600
2018-06-14	ufa1.ru	4016	1838	220,2600
2018-06-14	transport.74.ru	9	5	0,6000
2018-06-14	translate.google.com	5	0	0,0000
2018-06-14	nnnovosti.ru	1	0	0,0000
2018-06-14	ngs55.ru	13995	7861	939,4200
2018-06-14	ngs24.ru	17681	9649	1156,9800
2018-06-14	news.ngs.ru	53347	23930	2864,6000
2018-06-14	m.news.yandex.ru	1	0	0,0000
2018-06-14	m.facebook.com	1	0	0,0000
2018-06-14	login.mlg.ru	1	0	0,0000
2018-06-14	hghltd.yandex.net	3	0	0,0000
2018-06-14	doctor.ufa1.ru	2	1	0,1200
2018-06-14	doctor.74.ru	78	44	5,1800
2018-06-14	doctor.59.ru	6	1	0,0200
2018-06-14	doctor.161.ru	1	1	0,1200
2018-06-14	diplom.74.ru	140	75	9,0000
2018-06-14	diplom.161.ru	11	3	0,3600
2018-06-14	dengi.v1.ru	6	2	0,2400
2018-06-14	dengi.ufa1.ru	4	0	0,0000
2018-06-14	dengi.76.ru	7	2	0,1400
2018-06-14	dengi.72.ru	6	2	0,2400
2018-06-14	dengi.63.ru	9	6	0,7200
2018-06-14	dengi.59.ru	18	8	0,8600
2018-06-14	dengi.29.ru	1	0	0,0000
2018-06-14	dengi.161.ru	13	7	0,6400
2018-06-14	chelyabinsk.74.ru.test.dev.rugion.ru	38	0	0,0000
2018-06-14	chelyabinsk.74.ru	15432	9454	1133,0800
2018-06-14	chel.74.ru	395	230	27,4000
2018-06-14	afisha.v1.ru	3	0	0,0000
2018-06-14	afisha.ufa1.ru	1	0	0,0000
2018-06-14	afisha.74.ru	136	96	11,3200
2018-06-14	afisha.72.ru	2	1	0,1200
2018-06-14	afisha.63.ru	2	1	0,1200
2018-06-14	afisha.59.ru	17	6	0,6200
2018-06-14	afisha.29.ru	1	0	0,0000
2018-06-14	afisha.161.ru	1	0	0,0000
2018-06-14	76.ru	22205	10348	1239,6600
2018-06-14	74.ru	3	0	0,0000
2018-06-14	72.ru	22464	12451	1493,0200
2018-06-14	63.ru	13482	6923	822,6600
2018-06-14	59.ru	12478	6596	790,5200
2018-06-14	29.ru	2936	1314	157,3800
2018-06-14	161.ru	6669	3333	399,5600
2018-06-14	0s.o53xo.nzxc44tv.cmle.ru	3	3	0,3600
2018-06-14	0s.o53xo.muys44tv.nblu.ru	5	4	0,4800
2018-06-14	0s.o53xo.muys44tv.cmle.ru	9	4	0,4800
2018-06-15	Не определен	28	3	0,3600
2018-06-15	zen.yandex.com	19	9	1,0800
2018-06-15	www.nn.ru.k.t1	2	0	0,0000
2018-06-15	www.nn.ru	7944	3938	471,4600
2018-06-15	www.google.ru	7	0	0,0000
2018-06-15	www.google.com	1	0	0,0000
2018-06-15	www.e1.ru	100024	58122	6943,0400
2018-06-15	video.market-place.su	7	1	0,1200
2018-06-15	v1.ru	9621	6222	744,9400
2018-06-15	ufa1.ru	1474	749	89,4800
2018-06-15	transport.74.ru	1	1	0,1200
2018-06-15	translate.google.com	6	0	0,0000
2018-06-15	proxyspare4.curd.io	1	0	0,0000
2018-06-15	nn.ru.k.t1	2	0	0,0000
2018-06-15	ngs55.ru.k.t1	1	1	0,1200
2018-06-15	ngs55.ru	4558	2460	293,8000
2018-06-15	ngs24.ru.k.t1	1	1	0,1200
2018-06-15	ngs24.ru	22372	11859	1421,8800
2018-06-15	news.ngs.ru.k.t1	1	0	0,0000
2018-06-15	news.ngs.ru.a.t1	1	0	0,0000
2018-06-15	news.ngs.ru	65589	33830	4055,6000
2018-06-15	m.news.yandex.ru	1	0	0,0000
2018-06-15	login.mlg.ru	1	0	0,0000
2018-06-15	hghltd.yandex.net	1	0	0,0000
2018-06-15	doctor.ufa1.ru	2	0	0,0000
2018-06-15	doctor.74.ru	84	43	4,6600
2018-06-15	doctor.59.ru	3	2	0,2400
2018-06-15	doctor.161.ru	1	1	0,1200
2018-06-15	diplom.74.ru	723	490	58,7000
2018-06-15	diplom.161.ru	3	2	0,2400
2018-06-15	dengi.v1.ru	3	0	0,0000
2018-06-15	dengi.ufa1.ru	2	1	0,1200
2018-06-15	dengi.76.ru	6	0	0,0000
2018-06-15	dengi.72.ru	4	2	0,2400
2018-06-15	dengi.63.ru	9	4	0,4800
2018-06-15	dengi.59.ru	8	6	0,6200
2018-06-15	dengi.29.ru	3	1	0,1200
2018-06-15	dengi.161.ru	5	3	0,3600
2018-06-15	chelyabinsk.74.ru.test.dev.rugion.ru	4	0	0,0000
2018-06-15	chelyabinsk.74.ru	15182	9785	1173,5000
2018-06-15	chel.74.ru	329	186	21,9200
2018-06-15	afisha.ufa1.ru	1	0	0,0000
2018-06-15	afisha.ngs.ru	1	0	0,0000
