Дата	Домен	Загрузки	Показы	Сумма
2018-12-24	translate.google.com	0	0	0,00
2018-12-24	pr.mlg.ru	1	1	0,12
2018-12-24	localhost	15	7	0,84
2018-12-24	74.ru	43161	34780	4178,29
