Дата	Домен	Загрузки	Показы	Сумма
2018-11-05	yang.yandex-team.ru	1	1	0,12
2018-11-05	doctor.74.ru	13	6	0,63
2018-11-05	diplom.74.ru	16	9	1,08
2018-11-05	chelyabinsk.74.ru	155	86	10,34
2018-11-05	chel.74.ru	47	29	3,40
2018-11-05	afisha.74.ru	5	2	0,24
2018-11-05	74.ru	8771	5882	700,11
