Дата	Домен	Загрузки	Показы	Сумма
2018-10-03	59.ru	16288	10044	1200,28
2018-10-03	29.ru	1053	619	74,08
2018-10-03	161.ru	2169	1278	152,46
2018-10-03	0s.o53xo.muys44tv.cmle.ru	4	4	0,48
2018-10-04	Не определен	17	0	0,00
2018-10-04	zen.yandex.com	16	5	0,60
2018-10-04	www.nn.ru	198	103	12,36
2018-10-04	www.google.ru	5	0	0,00
2018-10-04	www.e1.ru	117562	68033	8153,66
2018-10-04	www.dni.ru	1	0	0,00
2018-10-04	v1.ru	5732	3486	414,72
2018-10-04	ufa1.ru	1867	1023	121,06
2018-10-04	pogoda.72.ru	905	449	53,88
2018-10-04	news.ngs.ru	58	38	4,56
2018-10-04	m.ok.ru	1	0	0,00
2018-10-04	doctor.59.ru	16	7	0,84
2018-10-04	dengi.76.ru	1	0	0,00
2018-10-04	dengi.72.ru	6	2	0,24
2018-10-04	dengi.63.ru	1	0	0,00
2018-10-04	dengi.59.ru	7	5	0,50
2018-10-04	afisha.v1.ru	1	1	0,12
2018-10-04	afisha.ufa1.ru	5	3	0,36
2018-10-04	afisha.72.ru	1	0	0,00
2018-10-04	afisha.59.ru	7	3	0,36
2018-10-04	afisha.161.ru	1	1	0,12
2018-10-04	76.ru	4803	2631	315,02
2018-10-04	72.ru	6630	4123	492,86
2018-10-04	63.ru	7891	4749	561,28
2018-10-04	59.ru	14140	8897	1064,84
2018-10-04	29.ru	864	443	52,96
2018-10-04	161.ru	2322	1256	149,42
2018-10-04	0s.o53xo.muys44tv.cmle.ru	9	8	0,96
2018-10-05	Не определен	13	3	0,36
2018-10-05	zen.yandex.com	24	14	1,68
2018-10-05	www.nn.ru	121	62	7,44
2018-10-05	www.google.ru	3	0	0,00
2018-10-05	www.e1.ru	128053	80601	9660,32
2018-10-05	video.market-place.su	2	1	0,12
2018-10-05	v1.ru	6639	4282	510,94
2018-10-05	ufa1.ru	2198	1242	148,04
2018-10-05	pogoda.72.ru	994	533	63,96
2018-10-05	ngs55.ru.b.t1	2	1	0,12
2018-10-05	ngs55.ru	228	138	16,36
2018-10-05	ngs24.ru	780	289	32,58
2018-10-05	news.ngs.ru	82	42	5,04
2018-10-05	localhost:9000	3	3	0,36
2018-10-05	jtnews.ngs.ru	1	0	0,00
2018-10-05	hghltd.yandex.net	2	1	0,12
2018-10-05	doctor.59.ru	18	4	0,48
2018-10-05	doctor.161.ru	1	0	0,00
2018-10-05	dengi.v1.ru	3	1	0,12
2018-10-05	dengi.ufa1.ru	2	2	0,24
2018-10-05	dengi.76.ru	1	1	0,12
2018-10-05	dengi.72.ru	7	4	0,48
2018-10-05	dengi.63.ru	1	1	0,12
2018-10-05	dengi.59.ru	13	7	0,84
2018-10-05	dengi.161.ru	4	0	0,00
2018-10-05	afisha.v1.ru	1	1	0,12
2018-10-05	afisha.ufa1.ru	1	0	0,00
2018-10-05	afisha.72.ru	3	1	0,12
2018-10-05	afisha.59.ru	1	0	0,00
2018-10-05	76.ru	6353	3982	477,04
2018-10-05	72.ru	9508	6333	758,76
2018-10-05	63.ru	7134	4445	529,50
2018-10-05	59.ru	15696	10264	1229,78
2018-10-05	29.ru	965	581	69,62
2018-10-05	161.ru	3102	1864	223,48
2018-10-05	0s.o53xo.muys44tv.cmle.ru	3	3	0,36
2018-10-05	0s.gu4s44tv.nblu.ru	1	0	0,00
2018-10-06	Не определен	19	7	0,84
2018-10-06	zen.yandex.com	10	2	0,14
2018-10-06	www.nn.ru	44	22	2,64
2018-10-06	www.e1.ru	35954	21228	2544,76
2018-10-06	v1.ru	3161	1873	222,86
2018-10-06	ufa1.ru	906	409	48,18
2018-10-06	pogoda.72.ru	510	266	31,92
2018-10-06	ngs55.ru	293	160	17,50
2018-10-06	ngs24.ru	917	422	45,44
2018-10-06	news.ngs.ru	40	20	2,40
2018-10-06	doctor.ufa1.ru	1	0	0,00
2018-10-06	doctor.59.ru	11	0	0,00
2018-10-06	dengi.v1.ru	2	2	0,24
2018-10-06	dengi.76.ru	1	0	0,00
2018-10-06	dengi.63.ru	1	1	0,12
2018-10-06	dengi.59.ru	6	2	0,24
2018-10-06	afisha.72.ru	1	0	0,00
2018-10-06	afisha.63.ru	3	1	0,12
2018-10-06	afisha.59.ru	4	1	0,12
2018-10-06	76.ru	1861	871	102,82
2018-10-06	72.ru	3949	2345	278,40
2018-10-06	63.ru	2878	1524	181,08
2018-10-06	59.ru	4205	2432	290,94
2018-10-06	29.ru	437	252	30,14
2018-10-06	161.ru	1808	914	109,18
2018-10-07	Не определен	34	1	0,02
2018-10-07	zen.yandex.com	15	4	0,48
2018-10-07	www.nn.ru	53	20	2,40
2018-10-07	www.e1.ru	33052	19722	2364,34
2018-10-07	v1.ru	2263	1191	141,92
2018-10-07	ufa1.ru	712	315	37,40
2018-10-07	pogoda.72.ru	584	259	31,08
2018-10-07	ngs55.ru	5460	3202	382,34
2018-10-07	ngs24.ru	779	311	33,42
2018-10-07	news.ngs.ru	72	50	5,90
2018-10-07	hghltd.yandex.net	1	1	0,12
2018-10-07	doctor.ufa1.ru	1	0	0,00
2018-10-07	doctor.59.ru	10	1	0,12
2018-10-07	dengi.v1.ru	2	1	0,12
2018-10-07	dengi.72.ru	1	0	0,00
2018-10-07	dengi.63.ru	1	0	0,00
2018-10-07	dengi.59.ru	2	2	0,24
2018-10-07	dengi.161.ru	1	0	0,00
2018-10-07	afisha.ufa1.ru	1	1	0,12
2018-10-07	afisha.72.ru	1	0	0,00
2018-10-07	afisha.63.ru	1	0	0,00
2018-10-07	afisha.59.ru	1	0	0,00
2018-10-07	76.ru	1772	851	101,32
2018-10-07	72.ru	3657	1921	228,12
2018-10-07	63.ru	1949	873	103,96
2018-10-07	59.ru	4444	2457	294,04
2018-10-07	29.ru	354	182	21,74
2018-10-07	161.ru	1444	741	88,72
2018-10-08	Не определен	31	10	1,20
2018-10-08	zen.yandex.com	6	3	0,36
2018-10-08	www.nn.ru	83	46	5,52
2018-10-08	www.google.ru	2	0	0,00
2018-10-08	www.e1.ru	69783	43990	5272,10
2018-10-08	v1.ru	3595	2284	272,88
2018-10-08	ufa1.ru	1367	761	90,52
2018-10-08	pogoda.72.ru	923	461	55,32
2018-10-08	ngs55.ru.n.t1	1	1	0,12
2018-10-08	ngs55.ru	4000	2611	309,82
2018-10-08	ngs24.ru	763	366	39,62
2018-10-08	news.ngs.ru	252	198	23,56
2018-10-08	localhost:9000	15	14	1,68
2018-10-08	hghltd.yandex.net	1	0	0,00
2018-10-08	doctor.59.ru	20	9	1,08
2018-10-08	dengi.v1.ru	5	3	0,36
2018-10-08	dengi.76.ru	1	1	0,12
2018-10-08	dengi.63.ru	1	0	0,00
2018-10-08	dengi.59.ru	9	6	0,72
2018-10-08	dengi.161.ru	4	3	0,26
2018-10-08	afisha.v1.ru	2	1	0,12
2018-10-08	afisha.59.ru	5	4	0,48
2018-10-08	76.ru	5812	3329	397,88
2018-10-08	72.ru	10025	6503	776,06
2018-10-08	63.ru	4759	2779	331,48
2018-10-08	59.ru	17124	11111	1331,42
2018-10-08	29.ru	833	513	61,16
2018-10-08	161.ru	1856	1041	124,02
2018-10-08	0s.o53xo.muys44tv.cmle.ru	3	3	0,36
2018-10-09	Не определен	19	6	0,72
2018-10-09	zen.yandex.com	12	7	0,74
2018-10-09	www.nn.ru	78	42	4,94
2018-10-09	www.e1.ru	68677	42899	5140,38
2018-10-09	v1.ru	3650	2298	273,26
2018-10-09	ufa1.ru	2055	1197	142,34
2018-10-09	pogoda.72.ru	854	458	54,96
2018-10-09	ngs55.ru	1454	907	105,84
2018-10-09	ngs24.ru	582	268	27,56
2018-10-09	news.ngs.ru	112	70	8,10
2018-10-09	jtnews.ngs.ru	1	1	0,12
2018-10-09	hghltd.yandex.net	1	1	0,12
2018-10-09	doctor.59.ru	12	4	0,48
2018-10-09	diplom.161.ru	1	1	0,12
2018-10-09	dengi.v1.ru	3	1	0,12
2018-10-09	dengi.76.ru	1	0	0,00
2018-10-09	dengi.72.ru	2	2	0,24
2018-10-09	dengi.63.ru	3	2	0,24
2018-10-09	dengi.59.ru	6	5	0,60
2018-10-09	dengi.161.ru	5	0	0,00
2018-10-09	afisha.ufa1.ru	2	2	0,24
2018-10-09	afisha.72.ru	2	2	0,24
2018-10-09	afisha.59.ru	10	4	0,48
2018-10-09	76.ru	6208	3899	464,98
2018-10-09	72.ru	8839	5623	671,56
2018-10-09	63.ru	4182	2592	307,84
2018-10-09	59.ru	14761	9822	1176,14
2018-10-09	29.ru	922	535	63,70
2018-10-09	161.ru	1648	911	107,82
2018-10-09	0s.o53xo.muys44tv.cmle.ru	3	3	0,36
2018-10-10	Не определен	13	5	0,60
2018-10-10	zen.yandex.com	8	3	0,36
2018-10-10	www.nn.ru	79	47	5,64
2018-10-10	www.google.ru	2	0	0,00
2018-10-10	www.e1.ru	76022	48745	5841,10
2018-10-10	v1.ru	5047	3342	397,74
2018-10-10	ufa1.ru	1464	934	111,68
2018-10-10	translate.google.com	1	1	0,12
2018-10-10	pogoda.72.ru	639	330	39,60
2018-10-10	ngs55.ru.b.t1	9	9	1,08
2018-10-10	ngs55.ru	488	323	37,16
2018-10-10	ngs24.ru	422	250	27,00
2018-10-10	news.ngs.ru	135	106	12,72
2018-10-10	localhost:9000	5	5	0,60
2018-10-10	jtnews.ngs.ru.m.t1	1	0	0,00
2018-10-10	doctor.59.ru	16	4	0,48
2018-10-10	diplom.161.ru	1	1	0,12
2018-10-10	dengi.76.ru	2	2	0,24
2018-10-10	dengi.72.ru	2	2	0,24
2018-10-10	dengi.63.ru	1	1	0,12
2018-10-10	dengi.59.ru	11	3	0,36
2018-10-10	76.ru	3825	2589	308,38
2018-10-10	72.ru	5359	3807	455,24
2018-10-10	63.ru	3220	2142	255,14
2018-10-10	59.ru	10022	6998	838,76
2018-10-10	29.ru	716	473	56,66
2018-10-10	161.ru	1868	1213	144,66
2018-10-10	0s.o53xo.muys44tv.cmle.ru	3	3	0,36
2018-10-11	www.e1.ru	46	18	2,16
2018-10-11	v1.ru	3	0	0,00
2018-10-11	ngs55.ru	2	0	0,00
2018-10-11	76.ru	1	0	0,00
2018-10-11	72.ru	2	2	0,24
2018-10-11	63.ru	5	2	0,24
2018-10-11	59.ru	4	2	0,24
2018-10-11	29.ru	1	0	0,00
2018-10-12	www.e1.ru	6	1	0,12
2018-10-12	ufa1.ru	1	1	0,12
2018-10-12	63.ru	1	0	0,00
2018-10-12	59.ru	1	1	0,12
2018-10-13	www.e1.ru	4	1	0,12
2018-10-13	72.ru	1	0	0,00
2018-10-14	www.e1.ru	2	1	0,12
2018-10-14	news.ngs.ru	1	1	0,12
2018-10-15	www.e1.ru	3	1	0,12
2018-10-15	video.market-place.su	6	1	0,12
2018-10-16	www.e1.ru	2	0	0,00
2018-10-16	video.market-place.su	1	1	0,12
2018-10-18	yang.yandex-team.ru	5	1	0
2018-10-18	www.nn.ru	28	22	0
2018-10-18	www.e1.ru	15904	11449	0
2018-10-18	v1.ru	5873	3871	0
2018-10-18	ufa1.ru	1621	1048	0
2018-10-18	pogoda.72.ru	743	442	0
2018-10-18	ngs55.ru.a.t1	1	1	0
2018-10-18	ngs55.ru	379	232	0
2018-10-18	ngs24.ru	339	246	0
2018-10-18	news.ngs.ru	79	65	0
2018-10-18	localhost	4	4	0
2018-10-18	eu.market-place.su	4	3	0
2018-10-18	doctor.59.ru	16	6	0
2018-10-18	dengi.ufa1.ru	1	1	0
2018-10-18	dengi.63.ru	4	1	0
2018-10-18	dengi.59.ru	7	5	0
2018-10-18	afisha.ufa1.ru	4	4	0
2018-10-18	afisha.59.ru	5	2	0
2018-10-18	76.ru	2881	1906	0
2018-10-18	72.ru	4449	3098	0
2018-10-18	63.ru	3390	2370	0
2018-10-18	59.ru	11641	8083	0
2018-10-18	29.ru	1136	784	0
2018-10-18	161.ru	1958	1220	0
2018-10-19	yang.yandex-team.ru	1	0	0
2018-10-19	www.nn.ru	1124	830	0
2018-10-19	www.e1.ru	19518	14801	0
2018-10-19	v1.ru	3519	2478	0
2018-10-19	ufa1.ru	1395	906	0
2018-10-19	pogoda.72.ru	530	306	0
2018-10-19	ngs55.ru.b.t1	1	0	0
2018-10-19	ngs55.ru	363	177	0
2018-10-19	ngs24.ru	166	83	0
2018-10-19	news.ngs.ru	186	142	0
2018-10-19	jtnews.ngs.ru.m.t1	6	4	0
2018-10-19	doctor.59.ru	22	5	0
2018-10-19	dengi.v1.ru	2	1	0
2018-10-19	dengi.72.ru	2	1	0
2018-10-19	dengi.59.ru	7	6	0
2018-10-19	dengi.161.ru	1	1	0
2018-10-19	afisha.v1.ru	1	0	0
2018-10-19	afisha.ufa1.ru	2	1	0
2018-10-19	afisha.59.ru	9	2	0
2018-10-19	76.ru	2748	1833	0
2018-10-19	72.ru	2587	1863	0
2018-10-19	63.ru	3075	2314	0
2018-10-19	59.ru	65	22	0,12
2018-10-19	29.ru	860	596	0
2018-10-19	161.ru	3177	2232	0
2018-10-19	0s.o53xo.muys44tv.cmle.ru	6	6	0
2018-10-20	yang.yandex-team.ru	2	1	0
2018-10-20	www.nn.ru	549	398	0
2018-10-20	www.e1.ru	16	5	0,12
2018-10-20	webcache.googleusercontent.com	1	1	0
2018-10-20	v1.ru	1054	797	0
2018-10-20	ufa1.ru	658	412	0
2018-10-20	pogoda.72.ru	282	146	0
2018-10-20	ngs55.ru	286	83	0
2018-10-20	ngs24.ru	49	29	0
2018-10-20	news.ngs.ru	20	16	0
2018-10-20	doctor.59.ru	11	6	0
2018-10-20	diplom.161.ru	1	1	0
2018-10-20	dengi.59.ru	6	3	0
2018-10-20	afisha.v1.ru	1	0	0
2018-10-20	afisha.ufa1.ru	1	1	0
2018-10-20	afisha.63.ru	1	1	0
2018-10-20	76.ru	747	532	0
2018-10-20	72.ru	940	695	0
2018-10-20	63.ru	1177	800	0
2018-10-20	59.ru	3950	2517	0
2018-10-20	29.ru	245	184	0
2018-10-20	161.ru	764	555	0
2018-10-21	yang.yandex-team.ru	1	0	0
2018-10-21	www.nn.ru	914	668	0
2018-10-21	www.e1.ru	14	8	0,12
2018-10-21	v1.ru	1366	908	0
2018-10-21	ufa1.ru	704	436	0
2018-10-21	pogoda.72.ru	261	131	0
2018-10-21	ngs55.ru	277	95	0
2018-10-21	ngs24.ru	108	51	0
2018-10-21	news.ngs.ru	33	27	0
2018-10-21	hghltd.yandex.net	1	0	0
2018-10-21	doctor.59.ru	8	2	0
2018-10-21	dengi.v1.ru	1	1	0
2018-10-21	dengi.59.ru	3	1	0
2018-10-21	afisha.ufa1.ru	3	2	0
2018-10-21	afisha.59.ru	6	4	0
2018-10-21	afisha.29.ru	1	0	0
2018-10-21	76.ru	741	468	0
2018-10-21	72.ru	1457	1041	0
2018-10-21	63.ru	1057	662	0
2018-10-21	59.ru	4267	2498	0
2018-10-21	29.ru	333	228	0
2018-10-21	161.ru	1052	652	0
2018-10-22	yang.yandex-team.ru	3	0	0
2018-10-22	www.nn.ru	3133	2356	0
2018-10-22	www.e1.ru	28559	22097	0
2018-10-22	v1.ru	4341	3061	0
2018-10-22	ufa1.ru	2323	1529	0
2018-10-22	pogoda.72.ru	509	279	0
2018-10-22	ngs.ru	11	10	0
2018-10-22	ngs55.ru.b.t1	1	0	0
2018-10-22	ngs55.ru	400	230	0
2018-10-22	ngs24.ru	237	138	0
2018-10-22	news.ngs.ru	112	90	0
2018-10-22	mailonline.github.io	1	0	0
2018-10-22	localhost	2	2	0
2018-10-22	hghltd.yandex.net	1	1	0
2018-10-22	eu.market-place.su	30	26	0
2018-10-22	doctor.59.ru	17	10	0
2018-10-22	dengi.v1.ru	2	1	0
2018-10-22	dengi.76.ru	2	1	0
2018-10-22	dengi.72.ru	1	1	0
2018-10-22	dengi.63.ru	1	0	0
2018-10-22	dengi.59.ru	8	3	0
2018-10-22	dengi.161.ru	1	1	0
2018-10-22	afisha.ufa1.ru	6	4	0
2018-10-22	afisha.63.ru	2	2	0
2018-10-22	afisha.59.ru	5	2	0
2018-10-22	76.ru	2903	2049	0
2018-10-22	72.ru	5835	3946	0
2018-10-22	63.ru	3974	2749	0
2018-10-22	59.ru	13289	8819	0
2018-10-22	29.ru	734	555	0
2018-10-22	161.ru	3355	2217	0
2018-10-22	0s.o53xo.muys44tv.cmle.ru	2	2	0
2018-10-23	yang.yandex-team.ru	2	0	0
2018-10-23	www.nn.ru	2909	1936	0
2018-10-23	www.e1.ru	28359	20471	0
2018-10-23	v1.ru	9017	5521	0
2018-10-23	ufa1.ru	3390	2186	0
2018-10-23	pogoda.72.ru	558	325	0
2018-10-23	ngs.ru	8	8	0
2018-10-23	ngs55.ru.ab.t1	1	1	0
2018-10-23	ngs55.ru	388	167	0
2018-10-23	ngs24.ru	143	74	0
2018-10-23	news.ngs.ru	170	126	0
2018-10-23	localhost	15	14	0
2018-10-23	eu.market-place.su	32	26	0
2018-10-23	doctor.59.ru	12	5	0
2018-10-23	dengi.v1.ru	3	1	0
2018-10-23	dengi.ufa1.ru	1	0	0
2018-10-23	dengi.59.ru	10	6	0
2018-10-23	dengi.161.ru	3	3	0
2018-10-23	afisha.ufa1.ru	1	1	0
2018-10-23	afisha.59.ru	6	2	0
2018-10-23	afisha.29.ru	1	0	0
2018-10-23	76.ru	2889	1955	0
2018-10-23	72.ru	7557	5209	0
2018-10-23	63.ru	5652	3691	0
2018-10-23	59.ru	13934	9225	0
2018-10-23	29.ru	1067	751	0
2018-10-23	161.ru	3557	2327	0
2018-10-23	0s.o53xo.muys44tv.cmle.ru	7	6	0
2018-10-24	yang.yandex-team.ru	2	1	0,12
2018-10-24	www.nn.ru	3586	2236	267,12
2018-10-24	www.e1.ru	53484	26684	3200,98
2018-10-24	v1.ru	6350	3590	421,40
2018-10-24	ufa1.ru	2898	1735	207,60
2018-10-24	turizm.ngs.ru	46	15	1,70
2018-10-24	sp.ngs.ru	77	38	4,46
2018-10-24	she.ngs.ru	298	70	7,90
2018-10-24	she.ngs70.ru	1	0	0,00
2018-10-24	she.ngs55.ru	5	0	0,00
2018-10-24	she.ngs42.ru	4	0	0,00
2018-10-24	realty.ngs.ru	457	161	18,82
2018-10-24	pr.mlg.ru	1	1	0,12
2018-10-24	pogoda.e1.ru	921	505	60,60
2018-10-24	pogoda.72.ru	524	280	33,60
2018-10-24	okna.ngs.ru	3	1	0,12
2018-10-24	nsk.zarplata.ru	194	43	4,96
2018-10-24	ngs.ru	255	131	15,72
2018-10-24	ngs55.ru	637	276	31,22
2018-10-24	ngs24.ru	838	437	51,24
2018-10-24	news.ngs.ru	402	256	29,82
2018-10-24	hghltd.yandex.net	3	1	0,02
2018-10-24	forum.samara24.ru	5	1	0,12
2018-10-24	forum.prm.ru	6	2	0,24
2018-10-24	forum.ngs.ru	2058	586	65,82
2018-10-24	forum.ngs70.ru	10	0	0,00
2018-10-24	forum.ngs55.ru	11	3	0,36
2018-10-24	forum.ngs42.ru	5	1	0,12
2018-10-24	forum.ngs24.ru	23	5	0,60
2018-10-24	forum.ngs23.ru	4	2	0,24
2018-10-24	forum.ngs22.ru	9	3	0,36
2018-10-24	eu.market-place.su	1	1	0,12
2018-10-24	dveri.ngs.ru	8	2	0,24
2018-10-24	dom.ngs.ru	244	77	8,24
2018-10-24	doctor.59.ru	15	5	0,60
2018-10-24	dengi.v1.ru	1	1	0,12
2018-10-24	dengi.72.ru	2	2	0,24
2018-10-24	dengi.63.ru	2	1	0,12
2018-10-24	dengi.59.ru	8	4	0,48
2018-10-24	dengi.161.ru	2	1	0,12
2018-10-24	business.ngs.ru	199	69	7,88
2018-10-24	afisha.ufa1.ru	5	4	0,48
2018-10-24	afisha.ngs.ru	820	371	42,82
2018-10-24	afisha.72.ru	2	2	0,24
2018-10-24	afisha.63.ru	2	2	0,24
2018-10-24	afisha.59.ru	5	0	0,00
2018-10-24	76.ru	4321	2880	334,90
2018-10-24	72.ru	6793	4312	514,44
2018-10-24	63.ru	5452	3653	436,36
2018-10-24	59.ru	15496	9736	1164,62
2018-10-24	29.ru	802	516	61,72
2018-10-24	161.ru	3704	2259	268,28
2018-10-24	0s.o53xo.muys44tv.cmle.ru	15	4	0,48
2018-10-25	yang.yandex-team.ru	3	0	0,00
2018-10-25	www.nn.ru	3394	2230	266,20
2018-10-25	www.e1.ru	106477	44703	5360,96
2018-10-25	v1.ru	3925	2209	257,88
2018-10-25	ufa1.ru	2516	1358	161,26
2018-10-25	turizm.ngs.ru	86	25	2,90
2018-10-25	turizm.ngs70.ru	2	0	0,00
2018-10-25	turizm.ngs55.ru	1	0	0,00
2018-10-25	turizm.ngs24.ru	3	0	0,00
2018-10-25	sp.ngs.ru	221	89	10,68
2018-10-25	she.ngs.ru	635	161	17,02
2018-10-25	she.ngs70.ru	4	1	0,12
2018-10-25	she.ngs55.ru	6	1	0,12
2018-10-25	she.ngs42.ru	3	0	0,00
2018-10-25	she.ngs38.ru	2	0	0,00
2018-10-25	she.ngs24.ru	5	1	0,02
2018-10-25	she.ngs22.ru	1	0	0,00
2018-10-25	realty.ngs.ru	1058	291	33,12
2018-10-25	pogoda.e1.ru	3345	1865	223,80
2018-10-25	pogoda.72.ru	530	285	34,20
2018-10-25	okna.ngs.ru	14	3	0,36
2018-10-25	nsk.zarplata.ru	378	90	10,00
2018-10-25	ngs.ru	486	315	37,60
2018-10-25	ngs55.ru	594	259	29,08
2018-10-25	ngs24.ru	2257	1276	150,72
2018-10-25	news.ngs.ru.b.t1	1	0	0,00
2018-10-25	news.ngs.ru	442	296	35,22
2018-10-25	mebel.ngs.ru	11	5	0,60
2018-10-25	localhost	3	3	0,36
2018-10-25	hghltd.yandex.net	6	4	0,48
2018-10-25	gilcom.ru	2	0	0,00
2018-10-25	forum.samara24.ru	14	5	0,60
2018-10-25	forum.prm.ru	11	3	0,36
2018-10-25	forum.ngs.ru	4744	1293	143,56
2018-10-25	forum.ngs70.ru	6	1	0,02
2018-10-25	forum.ngs55.ru	10	3	0,36
2018-10-25	forum.ngs42.ru	12	1	0,12
2018-10-25	forum.ngs38.ru	7	1	0,12
2018-10-25	forum.ngs24.ru	76	33	3,86
2018-10-25	forum.ngs23.ru	10	2	0,24
2018-10-25	forum.ngs22.ru	12	2	0,24
2018-10-25	dveri.ngs.ru	11	3	0,36
2018-10-25	dom.ngs.ru	528	155	16,60
2018-10-25	dom.ngs24.ru	5	2	0,24
2018-10-25	doctor.59.ru	15	6	0,72
2018-10-25	doctor.161.ru	1	0	0,00
2018-10-25	dengi.v1.ru	1	1	0,12
2018-10-25	dengi.76.ru	2	1	0,12
2018-10-25	dengi.72.ru	2	1	0,12
2018-10-25	dengi.59.ru	6	2	0,24
2018-10-25	dengi.29.ru	1	0	0,00
2018-10-25	dengi.161.ru	1	0	0,00
2018-10-25	business.ngs.ru	385	94	10,28
2018-10-25	best-gyms.ru	1	1	0,12
2018-10-25	afisha.ufa1.ru	2	1	0,12
2018-10-25	afisha.ngs.ru	2046	1125	130,30
2018-10-25	afisha.ngs55.ru	2	1	0,12
2018-10-25	afisha.ngs24.ru	1	0	0,00
2018-10-25	afisha.72.ru	2	0	0,00
2018-10-25	afisha.63.ru	1	1	0,12
2018-10-25	afisha.59.ru	4	3	0,36
2018-10-25	afisha.29.ru	1	0	0,00
2018-10-25	76.ru	3218	2061	244,52
2018-10-25	72.ru	7050	4428	527,66
2018-10-25	63.ru	5665	3745	446,70
2018-10-25	59.ru	21590	13759	1647,28
